geo,tweet,user_handle,location,cleaned_tweets
,"In times like this,a little kindness goes a long way.
Try to be nice to people still working to fend for themselves… https://t.co/HfBbZ841kx",theifedamola,"Oshogbo, Nigeria",in times like this a little kindness goes a long way try to be nice to people still working to fend for themselves
,We can all do our bit to help each other right now. Please share this link to help #teachers and #parents looking f… https://t.co/qrD9tUUjkf,RSPB_Learning,"RSPB Headquarters, Sandy",we can all do our bit to help each other right now please share this link to help teachers and parents looking f
,Staying at home will protect you as well as your family from #COVID19. #StaySafeStayHome #IndiaFightsCorona… https://t.co/dbZRVroGaD,BJP4Nagaland,"Nagaland, India",staying at home will protect you as well as your family from covid staysafestayhome indiafightscorona
,"RT @Thom_Langer: Today we discharged our 10th patient from our #COVID19 ICU!
It's a really tough time, but every patient we discharge gives…",BevMatthewsRN,"West Midlands, England", langer today we discharged our th patient from our covid icu it s a really tough time but every patient we discharge gives
,"RT @chbilaal: While everyone is talking about #Corona, healthcare &amp; Shahbaz Sharif as Messiah.
I share my personal story of losing my fathe…",Maria_Kitchen,Norway, while everyone is talking about corona healthcare shahbaz sharif as messiah i share my personal story of losing my fathe
,"RT @gedankenstuecke: We've just launched https://t.co/Xut9S1JFcX. 

Whether #COVID19, the flu or the common cold, we're wondering: Can our…",ajspadial,"De aquí, de Madrid", we ve just launched whether covid the flu or the common cold we re wondering can our
,"RT @TakaTina1: A disaster waiting to happen 😭
#COVID19 #LOCKSOUTHAFRICADOWN @DrZweliMkhize @CyrilRamaphosa 

Call center by the name of Sig…",Lithale1996,Cape Town, a disaster waiting to happen covid locksouthafricadown call center by the name of sig
,"RT @ABSCBNNews: 3 senators have tested positive for #COVID19. 

Senator Zubiri tests positive for COVID-19 https://t.co/nOPxQItSfw

Senator…",cinnaamonrolled,gúe will be gúe , senators have tested positive for covid senator zubiri tests positive for covid senator
,"RT @chidambara09: #Iran's
#coronavirus death toll 
tops 2,000, with 143 new fatalities 

https://t.co/0pTSRWOoJe 

#bigdata 
#healthCare
#W…",CyberSecCare,Matrix, iran s coronavirus death toll tops with new fatalities bigdata healthcare w
,"RT @DrGPradhanFC: In view of #COVID19, it has been ordered to temporarily suspend the collection of toll at all toll plaza across India ~ G…",KaveriThiyagara,Bengaluru, in view of covid it has been ordered to temporarily suspend the collection of toll at all toll plaza across india g
,"RT @Ldn_Ambulance: Please stay at home and only go out when absolutely necessary for food, medicine, work or exercise.

If your journey is…",RichardJohnsr19,"London, England", ambulance please stay at home and only go out when absolutely necessary for food medicine work or exercise if your journey is
,"RT @Tipsy_in_Texas: Just in case Republicans want to blame the Dems, China, Obama, Hillary or anyone else, remind them that it took 7 1/2 w…",bakerjjw,"Austin, GOP Occupied Texas", in texas just in case republicans want to blame the dems china obama hillary or anyone else remind them that it took w
,RT @EdselSalvana: The first of our Infectious Diseases brethren to fall to #COVID19 in the #Philippines. This hurts so much. Ma'am Sally wa…,xxxtremeryan,, the first of our infectious diseases brethren to fall to covid in the philippines this hus so much ma am sally wa
,RT @MediaActive: #auspol #democracy #pluralism In the interests of keeping our representative democratic institutions fully operational &amp; i…,TyrieLinda,"Perth, Australia", auspol democracy pluralism in the interests of keeping our representative democratic institutions fully operational i
,"RT @nafeezi: Cut salary and allowances of Nigeria's political officials by 50% to boost the fight against #CornavirusOutbreak

Grant VAT ho…",delivio1,, cut salary and allowances of nigeria s political officials by to boost the fight against cornavirusoutbreak grant vat ho
,"RT @PapooTx: #coronavirus in America spread from 75 patients on March 1 to 60,000 on March 25th. 

Only Italy is worse. 

#COVID19 
#OneVoi…",4mmjf,"Houston, Texas ", coronavirus in america spread from patients on march to on march th only italy is worse covid onevoi
,"RT @osee80: Set awon........
1) Toke Makinwa
2)? #COVIDー19 #COVID19 #CoronaVirusNigeria #CoronaVirusInNigeria #coronavirusupdate #COVID19NI…",fancy_hannel,Nigeria, set awon toke makinwa covid covid coronavirusnigeria coronavirusinnigeria coronavirusupdate covid ni
,"RT @BivensRick: Can you imagine, just for a minute, @JoeBiden fighting this hard for you? Na, didn't think so. #BernieIsOurFDR #Bernie2020…",JenniferHertzl2,"Manheim, PA", can you imagine just for a minute fighting this hard for you na didn t think so bernieisourfdr bernie
,"RT @thelastanna: I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe.…",_carolofjoy,, i am an emergency physician my increased exposure means that i have chosen to isolate from my family to keep them safe
,"RT @WorthwhileRandC: Linguist here. It looks like one of our biggest issues in this pandemic is convincing people that:
1. it is deadly ser…",Anireyk,, linguist here it looks like one of our biggest issues in this pandemic is convincing people that it is deadly ser
,Trier #Coronavirus #Covid19 https://t.co/3YOG62m5bK,JohnJLMarshall,real world,trier coronavirus covid
,"RT @PoliticsReid: California spent 6 years building up the largest rainy day fund in American history, $21 billion. It could be gone by the…",flyn4fun2,"Northern California, USA", california spent years building up the largest rainy day fund in american history billion it could be gone by the
,RT @BillNeelyNBC: More sad news from Italy. Another 4 doctors have died from #COVID19 according to the Doctors’ Federation there. It’s now…,edoth76,"Jakarta Barat, DKI Jakarta", more sad news from italy another doctors have died from covid according to the doctors federation there it s now
,RT @NEWS9TWEETS: #IndiaUnderLockdown: Jana Sena chief @PawanKalyan to donate Rs 1 crore to Prime Minister's National Relief Fund and Rs 50…,Manikyanba,, indiaunderlockdown jana sena chief to donate rs crore to prime minister s national relief fund and rs
,"RT @SCMPNews: It's tulip season in Holland, but the #coronavirus pandemic means flowers are getting trashed. #Covid19 https://t.co/Vc5ZFpTq…",SZONG2,, it s tulip season in holland but the coronavirus pandemic means flowers are getting trashed covid
,RT @Vijayabaskarofl: #UPDATE: The third Private #COVID19 testing lab for TN is approved by @MoHFW_INDIA. Testing can be done at Neuberg Ehr…,SakthiS53723088,Coimbatore, update the third private covid testing lab for tn is approved by india testing can be done at neuberg ehr
,RT @IPS_Infection: IPC practitioners can you help? #teamCNO need your expert skills &amp; leadership for the NightingaleHospital #COVID19 #Your…,EstherTaborn,"South East, England", infection ipc practitioners can you help teamcno need your expe skills leadership for the nightingalehospital covid your
,"RT @tmprowell: HELP! I have a family member in Orange County, CA on a vent in critical condition for #COVID19. We are urgently seeking a pe…",lass_smart,“Commiefornia”, help i have a family member in orange county ca on a vent in critical condition for covid we are urgently seeking a pe
,"RT @SAPoliceService: #sapsHQ As the #coronavirus continues to spread, it is the responsibility of every South African to observe the Regula…",mosesmadziba,, sapshq as the coronavirus continues to spread it is the responsibility of every south african to observe the regula
,"RT @ShashiTharoor: As an MP, I appeal to @PMOIndia to divert the ₹20,000 Cr earmarked for new Parliament building &amp; Central Vista to supple…",ajitadev,"Bengaluru, India", as an mp i appeal to to dive the cr earmarked for new parliament building central vista to supple
,"RT @NicAthens: #Greece #Kos island yesterday March 25, battles between Arabs and Africans in migrant camp center during pandemic #COVID19 h…",IvyFoliage,, greece kos island yesterday march battles between arabs and africans in migrant camp center during pandemic covid h
,"RT @WHONigeria: #COVID19
#MythVsFacts
Myth: #COVID-19 can be transmitted by mosquito bites.
Fact: #COVID-19 cannot be transmitted through m…",PeeforPita,Bursting bubbles, covid mythvsfacts myth covid can be transmitted by mosquito bites fact covid cannot be transmitted through m
,"RT @ArgyleLoz: Me and my dog went for a lovely walk by the river today, it was a beautiful sunny day, birds singing, not a soul in sight, l…",williamdbaker,Northumberland, me and my dog went for a lovely walk by the river today it was a beautiful sunny day birds singing not a soul in sight l
,"RT @JoannaCannon: My cousin has passed away from #COVID19 .
I wouldn’t have posted, except to show how this virus is trespassing into all o…",louisestilgoe,Lanson, my cousin has passed away from covid i wouldn t have posted except to show how this virus is trespassing into all o
,"RT @WHONigeria: #COVID19
#MythVsFacts
Myth: #COVID-19 can be transmitted by mosquito bites.
Fact: #COVID-19 cannot be transmitted through m…",adekunle_bashir,Lagos, covid mythvsfacts myth covid can be transmitted by mosquito bites fact covid cannot be transmitted through m
,"RT @thelastanna: I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe.…",PussyRiotGirl,Florida, i am an emergency physician my increased exposure means that i have chosen to isolate from my family to keep them safe
,RT @EbbaKalondo: I work+live in #AddisAbaba. I gave my housekeeper double wages this month + will continue to do so until #COVID19 is over.…,retta_getachew,"Addis Ababa, Ethiopia", i work live in addisababa i gave my housekeeper double wages this month will continue to do so until covid is over
